iteration,alg_id,alg_name,jobs_done,jobs_total,elapsed,delta
2,1,B-all,313506,583247,210,6
2,1,B-all,323506,583247,217,6
2,1,B-all,333506,583247,224,6
2,1,B-all,343506,583247,231,6
2,1,B-all,353506,583247,237,6
2,1,B-all,363506,583247,244,6
2,1,B-all,373506,583247,251,6
2,1,B-all,383506,583247,258,6
2,1,B-all,393506,583247,265,6
2,1,B-all,403506,583247,271,6
2,1,B-all,413506,583247,278,6
2,1,B-all,423506,583247,285,6
2,1,B-all,433506,583247,292,6
2,1,B-all,443506,583247,298,6
2,1,B-all,453506,583247,305,6
2,1,B-all,463506,583247,312,6
2,1,B-all,473506,583247,319,6
2,1,B-all,483506,583247,325,6
2,1,B-all,493506,583247,332,6
2,1,B-all,503506,583247,339,6
2,1,B-all,513506,583247,346,6
2,1,B-all,523506,583247,352,6
2,1,B-all,533506,583247,359,6
2,1,B-all,543506,583247,366,6
2,1,B-all,553506,583247,372,6
2,1,B-all,563506,583247,379,6
2,1,B-all,573506,583247,386,6
3,1,B-all,259,583247,0,0
3,1,B-all,10259,583247,6,6
3,1,B-all,20259,583247,13,6
3,1,B-all,30259,583247,19,6
3,1,B-all,40259,583247,25,6
3,1,B-all,50259,583247,32,6
3,1,B-all,60259,583247,38,6
3,1,B-all,70259,583247,44,6
3,1,B-all,80259,583247,51,6
3,1,B-all,90259,583247,58,6
3,1,B-all,100259,583247,64,6
3,1,B-all,110259,583247,70,6
3,1,B-all,120259,583247,77,6
3,1,B-all,130259,583247,84,6
3,1,B-all,140259,583247,90,6
3,1,B-all,150259,583247,97,6
3,1,B-all,160259,583247,104,6
3,1,B-all,170259,583247,110,6
3,1,B-all,180259,583247,117,6
3,1,B-all,190259,583247,124,6
3,1,B-all,200259,583247,131,6
3,1,B-all,210259,583247,137,6
3,1,B-all,220259,583247,144,6
3,1,B-all,230259,583247,150,6
3,1,B-all,240259,583247,157,6
3,1,B-all,250259,583247,163,6
3,1,B-all,260259,583247,169,6
3,1,B-all,270259,583247,176,6
3,1,B-all,280259,583247,182,6
3,1,B-all,290259,583247,188,6
3,1,B-all,300259,583247,195,6
3,1,B-all,310259,583247,201,6
3,1,B-all,320259,583247,207,6
3,1,B-all,330259,583247,214,6
3,1,B-all,340259,583247,220,6
3,1,B-all,350259,583247,242,21
3,1,B-all,360259,583247,248,6
3,1,B-all,370259,583247,255,6
3,1,B-all,380259,583247,261,6
3,1,B-all,390259,583247,268,6
3,1,B-all,400259,583247,274,6
3,1,B-all,410259,583247,280,6
3,1,B-all,420259,583247,287,6
3,1,B-all,430259,583247,293,6
3,1,B-all,440259,583247,299,6
3,1,B-all,450259,583247,305,6
3,1,B-all,460259,583247,312,7
3,1,B-all,470259,583247,319,6
3,1,B-all,480259,583247,326,6
3,1,B-all,490259,583247,332,6
3,1,B-all,500259,583247,339,6
3,1,B-all,510259,583247,345,6
3,1,B-all,520259,583247,352,6
3,1,B-all,530259,583247,358,6
3,1,B-all,540259,583247,365,6
3,1,B-all,550259,583247,372,6
3,1,B-all,560259,583247,378,6
3,1,B-all,570259,583247,385,6
3,1,B-all,580259,583247,392,6
4,1,B-all,7012,583247,4,4
4,1,B-all,17012,583247,11,6
4,1,B-all,27012,583247,18,7
4,1,B-all,37012,583247,27,8
4,1,B-all,47012,583247,34,6
4,1,B-all,57012,583247,40,6
4,1,B-all,67012,583247,47,6
4,1,B-all,77012,583247,54,6
4,1,B-all,87012,583247,61,6
4,1,B-all,97012,583247,67,6
4,1,B-all,107012,583247,74,6
4,1,B-all,117012,583247,81,7
4,1,B-all,127012,583247,88,6
4,1,B-all,137012,583247,95,6
4,1,B-all,147012,583247,101,6
4,1,B-all,157012,583247,108,6
4,1,B-all,167012,583247,115,6
4,1,B-all,177012,583247,121,6
4,1,B-all,187012,583247,128,6
4,1,B-all,197012,583247,135,6
4,1,B-all,207012,583247,141,6
4,1,B-all,217012,583247,148,6
4,1,B-all,227012,583247,155,6
4,1,B-all,237012,583247,161,6
4,1,B-all,247012,583247,168,6
4,1,B-all,257012,583247,175,6
4,1,B-all,267012,583247,182,6
4,1,B-all,277012,583247,188,6
4,1,B-all,287012,583247,195,6
4,1,B-all,297012,583247,202,6
4,1,B-all,307012,583247,209,6
4,1,B-all,317012,583247,215,6
4,1,B-all,327012,583247,222,6
4,1,B-all,337012,583247,229,6
4,1,B-all,347012,583247,235,6
4,1,B-all,357012,583247,242,6
4,1,B-all,367012,583247,249,6
4,1,B-all,377012,583247,256,7
4,1,B-all,387012,583247,263,7
4,1,B-all,397012,583247,270,6
4,1,B-all,407012,583247,276,6
4,1,B-all,417012,583247,283,6
4,1,B-all,427012,583247,289,6
4,1,B-all,437012,583247,296,6
4,1,B-all,447012,583247,302,6
4,1,B-all,457012,583247,309,6
4,1,B-all,467012,583247,316,6
4,1,B-all,477012,583247,322,6
4,1,B-all,487012,583247,329,6
4,1,B-all,497012,583247,335,6
4,1,B-all,507012,583247,342,6
4,1,B-all,517012,583247,349,6
4,1,B-all,527012,583247,355,6
4,1,B-all,537012,583247,362,6
4,1,B-all,547012,583247,369,6
4,1,B-all,557012,583247,375,6
4,1,B-all,567012,583247,382,6
4,1,B-all,577012,583247,388,6
5,1,B-all,3765,583247,2,2
5,1,B-all,13765,583247,9,6
5,1,B-all,23765,583247,15,6
5,1,B-all,33765,583247,22,6
5,1,B-all,43765,583247,28,6
5,1,B-all,53765,583247,35,6
5,1,B-all,63765,583247,41,6
5,1,B-all,73765,583247,48,6
5,1,B-all,83765,583247,54,6
5,1,B-all,93765,583247,61,7
5,1,B-all,103765,583247,68,6
5,1,B-all,113765,583247,75,6
5,1,B-all,123765,583247,82,6
5,1,B-all,133765,583247,88,6
5,1,B-all,143765,583247,95,6
5,1,B-all,153765,583247,101,6
5,1,B-all,163765,583247,108,6
5,1,B-all,173765,583247,114,6
5,1,B-all,183765,583247,121,6
5,1,B-all,193765,583247,128,6
5,1,B-all,203765,583247,134,6
5,1,B-all,213765,583247,140,6
5,1,B-all,223765,583247,147,6
5,1,B-all,233765,583247,154,6
5,1,B-all,243765,583247,161,6
5,1,B-all,253765,583247,167,6
5,1,B-all,263765,583247,174,6
5,1,B-all,273765,583247,181,6
5,1,B-all,283765,583247,187,6
5,1,B-all,293765,583247,194,6
5,1,B-all,303765,583247,201,6
5,1,B-all,313765,583247,208,6
5,1,B-all,323765,583247,214,6
5,1,B-all,333765,583247,221,6
5,1,B-all,343765,583247,228,6
5,1,B-all,353765,583247,235,6
5,1,B-all,363765,583247,241,6
5,1,B-all,373765,583247,248,6
5,1,B-all,383765,583247,255,6
5,1,B-all,393765,583247,262,6
5,1,B-all,403765,583247,268,6
5,1,B-all,413765,583247,275,6
5,1,B-all,423765,583247,282,6
5,1,B-all,433765,583247,289,6
5,1,B-all,443765,583247,295,6
5,1,B-all,453765,583247,302,6
5,1,B-all,463765,583247,309,6
5,1,B-all,473765,583247,316,6
5,1,B-all,483765,583247,322,6
5,1,B-all,493765,583247,328,6
5,1,B-all,503765,583247,335,6
5,1,B-all,513765,583247,341,6
5,1,B-all,523765,583247,347,6
5,1,B-all,533765,583247,353,6
5,1,B-all,543765,583247,360,6
5,1,B-all,553765,583247,366,6
5,1,B-all,563765,583247,372,6
5,1,B-all,573765,583247,378,6
6,1,B-all,518,583247,0,0
6,1,B-all,10518,583247,6,5
6,1,B-all,20518,583247,11,5
6,1,B-all,30518,583247,18,6
6,1,B-all,40518,583247,24,6
6,1,B-all,50518,583247,30,5
6,1,B-all,60518,583247,35,5
6,1,B-all,70518,583247,42,6
6,1,B-all,80518,583247,48,6
6,1,B-all,90518,583247,54,6
6,1,B-all,100518,583247,60,5
6,1,B-all,110518,583247,66,6
6,1,B-all,120518,583247,72,6
6,1,B-all,130518,583247,78,5
6,1,B-all,140518,583247,84,5
6,1,B-all,150518,583247,90,6
6,1,B-all,160518,583247,96,6
6,1,B-all,170518,583247,102,6
6,1,B-all,180518,583247,108,6
6,1,B-all,190518,583247,115,6
6,1,B-all,200518,583247,121,6
6,1,B-all,210518,583247,127,6
6,1,B-all,220518,583247,132,5
6,1,B-all,230518,583247,139,6
6,1,B-all,240518,583247,145,6
6,1,B-all,250518,583247,151,6
6,1,B-all,260518,583247,157,6
6,1,B-all,270518,583247,163,5
6,1,B-all,280518,583247,169,6
6,1,B-all,290518,583247,175,5
6,1,B-all,300518,583247,181,6
6,1,B-all,310518,583247,187,5
6,1,B-all,320518,583247,194,6
6,1,B-all,330518,583247,200,6
6,1,B-all,340518,583247,206,6
6,1,B-all,350518,583247,212,6
6,1,B-all,360518,583247,218,6
6,1,B-all,370518,583247,224,5
6,1,B-all,380518,583247,230,6
6,1,B-all,390518,583247,236,5
6,1,B-all,400518,583247,242,5
6,1,B-all,410518,583247,248,5
6,1,B-all,420518,583247,254,5
6,1,B-all,430518,583247,260,5
6,1,B-all,440518,583247,265,5
6,1,B-all,450518,583247,271,5
6,1,B-all,460518,583247,277,5
6,1,B-all,470518,583247,283,5
6,1,B-all,480518,583247,289,5
6,1,B-all,490518,583247,295,5
6,1,B-all,500518,583247,301,6
6,1,B-all,510518,583247,307,6
6,1,B-all,520518,583247,313,5
6,1,B-all,530518,583247,319,5
6,1,B-all,540518,583247,325,6
6,1,B-all,550518,583247,331,5
6,1,B-all,560518,583247,337,5
6,1,B-all,570518,583247,343,6
6,1,B-all,580518,583247,349,5
7,1,B-all,7271,583247,4,4
7,1,B-all,17271,583247,10,6
7,1,B-all,27271,583247,16,6
7,1,B-all,37271,583247,22,6
7,1,B-all,47271,583247,28,5
7,1,B-all,57271,583247,35,6
7,1,B-all,67271,583247,41,5
7,1,B-all,77271,583247,47,6
7,1,B-all,87271,583247,53,6
7,1,B-all,97271,583247,59,6
7,1,B-all,107271,583247,65,5
7,1,B-all,117271,583247,103,38
7,1,B-all,127271,583247,109,6
7,1,B-all,137271,583247,115,5
7,1,B-all,147271,583247,121,6
7,1,B-all,157271,583247,128,6
7,1,B-all,167271,583247,134,6
7,1,B-all,177271,583247,140,6
7,1,B-all,187271,583247,147,6
7,1,B-all,197271,583247,153,6
7,1,B-all,207271,583247,159,6
7,1,B-all,217271,583247,166,6
7,1,B-all,227271,583247,172,6
7,1,B-all,237271,583247,178,5
7,1,B-all,247271,583247,184,6
7,1,B-all,257271,583247,190,5
7,1,B-all,267271,583247,196,5
7,1,B-all,277271,583247,202,6
7,1,B-all,287271,583247,209,6
7,1,B-all,297271,583247,215,6
7,1,B-all,307271,583247,221,6
7,1,B-all,317271,583247,228,6
7,1,B-all,327271,583247,234,6
7,1,B-all,337271,583247,240,6
7,1,B-all,347271,583247,246,5
7,1,B-all,357271,583247,252,6
7,1,B-all,367271,583247,258,6
7,1,B-all,377271,583247,264,5
7,1,B-all,387271,583247,270,5
7,1,B-all,397271,583247,276,5
7,1,B-all,407271,583247,282,5
7,1,B-all,417271,583247,287,5
7,1,B-all,427271,583247,293,6
7,1,B-all,437271,583247,300,6
7,1,B-all,447271,583247,306,6
7,1,B-all,457271,583247,312,6
7,1,B-all,467271,583247,318,6
7,1,B-all,477271,583247,324,5
7,1,B-all,487271,583247,330,6
7,1,B-all,497271,583247,336,5
7,1,B-all,507271,583247,342,6
7,1,B-all,517271,583247,349,6
7,1,B-all,527271,583247,355,6
7,1,B-all,537271,583247,361,6
7,1,B-all,547271,583247,367,5
7,1,B-all,557271,583247,373,5
7,1,B-all,567271,583247,378,5
7,1,B-all,577271,583247,384,5
8,1,B-all,4024,583247,2,2
8,1,B-all,14024,583247,8,5
8,1,B-all,24024,583247,14,5
8,1,B-all,34024,583247,20,6
8,1,B-all,44024,583247,26,6
8,1,B-all,54024,583247,32,5
8,1,B-all,64024,583247,38,6
8,1,B-all,74024,583247,44,5
8,1,B-all,84024,583247,50,5
8,1,B-all,94024,583247,57,6
8,1,B-all,104024,583247,63,6
8,1,B-all,114024,583247,69,6
8,1,B-all,124024,583247,75,6
8,1,B-all,134024,583247,81,6
8,1,B-all,144024,583247,87,5
8,1,B-all,154024,583247,93,6
8,1,B-all,164024,583247,100,6
8,1,B-all,174024,583247,106,6
8,1,B-all,184024,583247,111,5
8,1,B-all,194024,583247,117,5
8,1,B-all,204024,583247,123,5
8,1,B-all,214024,583247,129,6
8,1,B-all,224024,583247,135,6
8,1,B-all,234024,583247,141,5
8,1,B-all,244024,583247,147,5
8,1,B-all,254024,583247,153,5
8,1,B-all,264024,583247,159,6
8,1,B-all,274024,583247,165,6
8,1,B-all,284024,583247,171,6
8,1,B-all,294024,583247,177,5
8,1,B-all,304024,583247,183,6
8,1,B-all,314024,583247,190,6
8,1,B-all,324024,583247,196,5
8,1,B-all,334024,583247,202,5
8,1,B-all,344024,583247,207,5
8,1,B-all,354024,583247,213,5
8,1,B-all,364024,583247,220,6
8,1,B-all,374024,583247,226,5
8,1,B-all,384024,583247,232,5
8,1,B-all,394024,583247,237,5
8,1,B-all,404024,583247,244,6
8,1,B-all,414024,583247,250,5
8,1,B-all,424024,583247,255,5
8,1,B-all,434024,583247,261,6
8,1,B-all,444024,583247,268,6
8,1,B-all,454024,583247,273,5
8,1,B-all,464024,583247,279,6
8,1,B-all,474024,583247,286,6
8,1,B-all,484024,583247,292,6
8,1,B-all,494024,583247,298,6
8,1,B-all,504024,583247,304,6
8,1,B-all,514024,583247,310,6
8,1,B-all,524024,583247,316,6
8,1,B-all,534024,583247,322,6
8,1,B-all,544024,583247,328,5
8,1,B-all,554024,583247,334,6
8,1,B-all,564024,583247,340,5
8,1,B-all,574024,583247,346,5
9,1,B-all,777,583247,0,0
9,1,B-all,10777,583247,6,5
9,1,B-all,20777,583247,11,5
9,1,B-all,30777,583247,17,5
9,1,B-all,40777,583247,23,5
9,1,B-all,50777,583247,29,5
9,1,B-all,60777,583247,34,5
9,1,B-all,70777,583247,40,5
9,1,B-all,80777,583247,47,6
9,1,B-all,90777,583247,53,6
9,1,B-all,100777,583247,59,6
9,1,B-all,110777,583247,65,5
9,1,B-all,120777,583247,72,6
9,1,B-all,130777,583247,78,6
9,1,B-all,140777,583247,84,5
9,1,B-all,150777,583247,90,5
9,1,B-all,160777,583247,96,6
9,1,B-all,170777,583247,102,5
9,1,B-all,180777,583247,108,5
9,1,B-all,190777,583247,115,6
9,1,B-all,200777,583247,121,6
9,1,B-all,210777,583247,127,6
9,1,B-all,220777,583247,133,5
9,1,B-all,230777,583247,139,6
9,1,B-all,240777,583247,146,6
9,1,B-all,250777,583247,152,6
9,1,B-all,260777,583247,158,5
9,1,B-all,270777,583247,163,5
9,1,B-all,280777,583247,170,6
9,1,B-all,290777,583247,176,6
9,1,B-all,300777,583247,182,5
9,1,B-all,310777,583247,188,5
9,1,B-all,320777,583247,194,6
9,1,B-all,330777,583247,200,6
9,1,B-all,340777,583247,206,6
9,1,B-all,350777,583247,213,6
9,1,B-all,360777,583247,219,6
9,1,B-all,370777,583247,225,6
9,1,B-all,380777,583247,232,6
9,1,B-all,390777,583247,238,6
9,1,B-all,400777,583247,244,6
9,1,B-all,410777,583247,250,6
9,1,B-all,420777,583247,256,5
9,1,B-all,430777,583247,262,6
9,1,B-all,440777,583247,268,5
9,1,B-all,450777,583247,274,6
9,1,B-all,460777,583247,281,6
9,1,B-all,470777,583247,287,6
9,1,B-all,480777,583247,293,6
9,1,B-all,490777,583247,299,6
9,1,B-all,500777,583247,305,6
9,1,B-all,510777,583247,312,6
9,1,B-all,520777,583247,318,6
9,1,B-all,530777,583247,324,6
9,1,B-all,540777,583247,330,6
9,1,B-all,550777,583247,337,6
9,1,B-all,560777,583247,343,6
9,1,B-all,570777,583247,349,6
9,1,B-all,580777,583247,355,6
0,2,B-aggzeros,10000,583247,11,11
0,2,B-aggzeros,20000,583247,23,11
0,2,B-aggzeros,30000,583247,34,11
0,2,B-aggzeros,40000,583247,46,11
0,2,B-aggzeros,50000,583247,57,11
0,2,B-aggzeros,60000,583247,69,11
0,2,B-aggzeros,70000,583247,80,11
0,2,B-aggzeros,80000,583247,92,11
0,2,B-aggzeros,90000,583247,104,11
0,2,B-aggzeros,100000,583247,116,11
0,2,B-aggzeros,110000,583247,127,11
0,2,B-aggzeros,120000,583247,139,11
0,2,B-aggzeros,130000,583247,151,11
0,2,B-aggzeros,140000,583247,163,12
0,2,B-aggzeros,150000,583247,175,11
0,2,B-aggzeros,160000,583247,187,11
0,2,B-aggzeros,170000,583247,198,11
0,2,B-aggzeros,180000,583247,210,11
0,2,B-aggzeros,190000,583247,221,11
0,2,B-aggzeros,200000,583247,233,11
0,2,B-aggzeros,210000,583247,244,11
0,2,B-aggzeros,220000,583247,256,11
0,2,B-aggzeros,230000,583247,268,11
0,2,B-aggzeros,240000,583247,279,11
0,2,B-aggzeros,250000,583247,291,11
0,2,B-aggzeros,260000,583247,303,11
0,2,B-aggzeros,270000,583247,316,13
0,2,B-aggzeros,280000,583247,328,11
0,2,B-aggzeros,290000,583247,340,11
0,2,B-aggzeros,300000,583247,351,11
0,2,B-aggzeros,310000,583247,363,11
0,2,B-aggzeros,320000,583247,375,11
0,2,B-aggzeros,330000,583247,386,11
0,2,B-aggzeros,340000,583247,398,11
0,2,B-aggzeros,350000,583247,409,11
0,2,B-aggzeros,360000,583247,421,11
0,2,B-aggzeros,370000,583247,432,11
0,2,B-aggzeros,380000,583247,444,11
0,2,B-aggzeros,390000,583247,454,9
0,2,B-aggzeros,400000,583247,463,9
0,2,B-aggzeros,410000,583247,473,9
0,2,B-aggzeros,420000,583247,482,9
0,2,B-aggzeros,430000,583247,492,9
0,2,B-aggzeros,440000,583247,501,9
0,2,B-aggzeros,450000,583247,511,9
0,2,B-aggzeros,460000,583247,521,9
0,2,B-aggzeros,470000,583247,531,9
0,2,B-aggzeros,480000,583247,540,9
0,2,B-aggzeros,490000,583247,549,9
0,2,B-aggzeros,500000,583247,559,9
0,2,B-aggzeros,510000,583247,569,9
0,2,B-aggzeros,520000,583247,579,9
0,2,B-aggzeros,530000,583247,588,9
0,2,B-aggzeros,540000,583247,597,9
0,2,B-aggzeros,550000,583247,607,9
0,2,B-aggzeros,560000,583247,617,9
0,2,B-aggzeros,570000,583247,626,9
0,2,B-aggzeros,580000,583247,635,9
1,2,B-aggzeros,6753,583247,7,7
1,2,B-aggzeros,16753,583247,17,10
1,2,B-aggzeros,26753,583247,27,9
1,2,B-aggzeros,36753,583247,37,10
1,2,B-aggzeros,46753,583247,47,9
1,2,B-aggzeros,56753,583247,57,9
1,2,B-aggzeros,66753,583247,67,9
1,2,B-aggzeros,76753,583247,77,10
1,2,B-aggzeros,86753,583247,87,10
1,2,B-aggzeros,96753,583247,97,10
1,2,B-aggzeros,106753,583247,107,10
1,2,B-aggzeros,116753,583247,118,10
1,2,B-aggzeros,126753,583247,128,10
1,2,B-aggzeros,136753,583247,138,10
1,2,B-aggzeros,146753,583247,148,10
1,2,B-aggzeros,156753,583247,158,9
1,2,B-aggzeros,166753,583247,168,9
1,2,B-aggzeros,176753,583247,178,10
1,2,B-aggzeros,186753,583247,188,10
1,2,B-aggzeros,196753,583247,198,10
1,2,B-aggzeros,206753,583247,208,10
1,2,B-aggzeros,216753,583247,218,10
1,2,B-aggzeros,226753,583247,229,10
1,2,B-aggzeros,236753,583247,239,10
1,2,B-aggzeros,246753,583247,249,9
1,2,B-aggzeros,256753,583247,259,10
1,2,B-aggzeros,266753,583247,269,9
1,2,B-aggzeros,276753,583247,279,9
1,2,B-aggzeros,286753,583247,289,9
1,2,B-aggzeros,296753,583247,299,10
1,2,B-aggzeros,306753,583247,309,9
1,2,B-aggzeros,316753,583247,319,9
1,2,B-aggzeros,326753,583247,329,9
1,2,B-aggzeros,336753,583247,339,10
1,2,B-aggzeros,346753,583247,348,9
1,2,B-aggzeros,356753,583247,358,9
1,2,B-aggzeros,366753,583247,367,9
1,2,B-aggzeros,376753,583247,377,9
1,2,B-aggzeros,386753,583247,387,9
1,2,B-aggzeros,396753,583247,396,9
1,2,B-aggzeros,406753,583247,406,9
1,2,B-aggzeros,416753,583247,416,9
1,2,B-aggzeros,426753,583247,425,9
1,2,B-aggzeros,436753,583247,435,9
1,2,B-aggzeros,446753,583247,445,10
1,2,B-aggzeros,456753,583247,456,10
1,2,B-aggzeros,466753,583247,474,18
1,2,B-aggzeros,476753,583247,485,10
1,2,B-aggzeros,486753,583247,494,9
1,2,B-aggzeros,496753,583247,504,9
1,2,B-aggzeros,506753,583247,513,9
1,2,B-aggzeros,516753,583247,522,9
1,2,B-aggzeros,526753,583247,531,9
1,2,B-aggzeros,536753,583247,541,9
1,2,B-aggzeros,546753,583247,550,9
1,2,B-aggzeros,556753,583247,560,9
1,2,B-aggzeros,566753,583247,569,9
1,2,B-aggzeros,576753,583247,578,9
2,2,B-aggzeros,3506,583247,3,3
2,2,B-aggzeros,13506,583247,12,9
2,2,B-aggzeros,23506,583247,21,9
2,2,B-aggzeros,33506,583247,30,9
2,2,B-aggzeros,43506,583247,40,9
2,2,B-aggzeros,53506,583247,49,9
2,2,B-aggzeros,63506,583247,65,16
2,2,B-aggzeros,73506,583247,81,15
2,2,B-aggzeros,83506,583247,90,9
2,2,B-aggzeros,93506,583247,100,9
2,2,B-aggzeros,103506,583247,110,9
2,2,B-aggzeros,113506,583247,120,9
2,2,B-aggzeros,123506,583247,130,9
2,2,B-aggzeros,133506,583247,140,9
2,2,B-aggzeros,143506,583247,149,9
2,2,B-aggzeros,153506,583247,159,9
2,2,B-aggzeros,163506,583247,169,9
2,2,B-aggzeros,173506,583247,182,12
2,2,B-aggzeros,183506,583247,193,11
2,2,B-aggzeros,193506,583247,203,9
2,2,B-aggzeros,203506,583247,213,9
2,2,B-aggzeros,213506,583247,223,10
2,2,B-aggzeros,223506,583247,233,10
2,2,B-aggzeros,233506,583247,243,10
2,2,B-aggzeros,243506,583247,253,10
2,2,B-aggzeros,253506,583247,263,10
2,2,B-aggzeros,263506,583247,273,9
2,2,B-aggzeros,273506,583247,283,9
2,2,B-aggzeros,283506,583247,292,9
2,2,B-aggzeros,293506,583247,302,10
2,2,B-aggzeros,303506,583247,312,9
2,2,B-aggzeros,313506,583247,322,9
2,2,B-aggzeros,323506,583247,332,9
2,2,B-aggzeros,333506,583247,342,9
2,2,B-aggzeros,343506,583247,352,9
2,2,B-aggzeros,353506,583247,362,9
2,2,B-aggzeros,363506,583247,378,15
2,2,B-aggzeros,373506,583247,389,11
2,2,B-aggzeros,383506,583247,401,12
2,2,B-aggzeros,393506,583247,414,12
