iteration,alg_id,alg_name,jobs_done,jobs_total,elapsed,delta
5,1,B-all,233765,583247,1054,47
5,1,B-all,243765,583247,1101,46
5,1,B-all,253765,583247,1145,44
5,1,B-all,263765,583247,1191,45
5,1,B-all,273765,583247,1237,46
5,1,B-all,283765,583247,1283,46
5,1,B-all,293765,583247,1330,46
5,1,B-all,303765,583247,1377,47
5,1,B-all,313765,583247,1423,45
5,1,B-all,323765,583247,1465,42
5,1,B-all,333765,583247,1508,42
5,1,B-all,343765,583247,1551,43
5,1,B-all,353765,583247,1592,41
5,1,B-all,363765,583247,1634,41
5,1,B-all,373765,583247,1676,42
5,1,B-all,383765,583247,1721,44
5,1,B-all,393765,583247,1764,42
5,1,B-all,403765,583247,1808,43
5,1,B-all,413765,583247,1852,44
5,1,B-all,423765,583247,1896,44
5,1,B-all,433765,583247,1943,46
5,1,B-all,443765,583247,1987,44
5,1,B-all,453765,583247,2030,42
5,1,B-all,463765,583247,2073,43
5,1,B-all,473765,583247,2117,43
5,1,B-all,483765,583247,2160,43
5,1,B-all,493765,583247,2203,42
5,1,B-all,503765,583247,2246,42
5,1,B-all,513765,583247,2290,44
5,1,B-all,523765,583247,2335,44
5,1,B-all,533765,583247,2377,42
5,1,B-all,543765,583247,2417,39
5,1,B-all,553765,583247,2457,39
5,1,B-all,563765,583247,2498,41
5,1,B-all,573765,583247,2539,41
6,1,B-all,518,583247,2,2
6,1,B-all,10518,583247,42,39
6,1,B-all,20518,583247,82,40
6,1,B-all,30518,583247,124,41
6,1,B-all,40518,583247,164,40
6,1,B-all,50518,583247,204,39
6,1,B-all,60518,583247,244,39
6,1,B-all,70518,583247,283,39
6,1,B-all,80518,583247,324,41
6,1,B-all,90518,583247,367,42
6,1,B-all,100518,583247,410,43
6,1,B-all,110518,583247,451,41
6,1,B-all,120518,583247,490,38
6,1,B-all,130518,583247,531,40
6,1,B-all,140518,583247,573,42
6,1,B-all,150518,583247,612,39
6,1,B-all,160518,583247,653,40
6,1,B-all,170518,583247,696,42
6,1,B-all,180518,583247,737,41
6,1,B-all,190518,583247,778,40
6,1,B-all,200518,583247,817,39
6,1,B-all,210518,583247,858,40
6,1,B-all,220518,583247,898,39
6,1,B-all,230518,583247,940,42
6,1,B-all,240518,583247,982,42
6,1,B-all,250518,583247,1022,39
6,1,B-all,260518,583247,1062,39
6,1,B-all,270518,583247,1102,40
6,1,B-all,280518,583247,1146,44
6,1,B-all,290518,583247,1189,42
6,1,B-all,300518,583247,1231,41
6,1,B-all,310518,583247,1273,42
6,1,B-all,320518,583247,1314,41
6,1,B-all,330518,583247,1357,42
6,1,B-all,340518,583247,1398,41
6,1,B-all,350518,583247,1437,39
6,1,B-all,360518,583247,1476,39
6,1,B-all,370518,583247,1518,41
6,1,B-all,380518,583247,1559,41
6,1,B-all,390518,583247,1600,40
6,1,B-all,400518,583247,1641,41
6,1,B-all,410518,583247,1681,39
6,1,B-all,420518,583247,1722,40
6,1,B-all,430518,583247,1763,41
6,1,B-all,440518,583247,1805,41
6,1,B-all,450518,583247,1845,40
6,1,B-all,460518,583247,1886,40
6,1,B-all,470518,583247,1926,40
6,1,B-all,480518,583247,1967,41
6,1,B-all,490518,583247,2010,42
6,1,B-all,500518,583247,2051,41
6,1,B-all,510518,583247,2094,42
6,1,B-all,520518,583247,2137,43
6,1,B-all,530518,583247,2181,44
6,1,B-all,540518,583247,2223,42
6,1,B-all,550518,583247,2266,43
6,1,B-all,560518,583247,2309,43
6,1,B-all,570518,583247,2351,41
6,1,B-all,580518,583247,2394,42
7,1,B-all,7271,583247,30,30
7,1,B-all,17271,583247,70,39
7,1,B-all,27271,583247,110,40
7,1,B-all,37271,583247,151,40
7,1,B-all,47271,583247,191,40
7,1,B-all,57271,583247,232,41
7,1,B-all,67271,583247,273,40
7,1,B-all,77271,583247,313,40
7,1,B-all,87271,583247,355,41
7,1,B-all,97271,583247,397,42
7,1,B-all,107271,583247,438,40
7,1,B-all,117271,583247,506,68
7,1,B-all,127271,583247,547,41
7,1,B-all,137271,583247,589,42
7,1,B-all,147271,583247,632,42
7,1,B-all,157271,583247,674,42
7,1,B-all,167271,583247,720,45
7,1,B-all,177271,583247,761,41
7,1,B-all,187271,583247,806,44
7,1,B-all,197271,583247,847,41
7,1,B-all,207271,583247,889,41
7,1,B-all,217271,583247,932,43
7,1,B-all,227271,583247,976,44
7,1,B-all,237271,583247,1016,40
7,1,B-all,247271,583247,1057,40
7,1,B-all,257271,583247,1097,40
7,1,B-all,267271,583247,1140,42
7,1,B-all,277271,583247,1183,43
7,1,B-all,287271,583247,1223,40
7,1,B-all,297271,583247,1263,39
7,1,B-all,307271,583247,1305,42
7,1,B-all,317271,583247,1348,42
7,1,B-all,327271,583247,1390,42
7,1,B-all,337271,583247,1434,43
7,1,B-all,347271,583247,1476,42
7,1,B-all,357271,583247,1515,39
7,1,B-all,367271,583247,1556,40
7,1,B-all,377271,583247,1598,42
7,1,B-all,387271,583247,1638,39
7,1,B-all,397271,583247,1677,39
7,1,B-all,407271,583247,1716,39
7,1,B-all,417271,583247,1759,42
7,1,B-all,427271,583247,1800,41
7,1,B-all,437271,583247,1843,42
7,1,B-all,447271,583247,1885,42
7,1,B-all,457271,583247,1928,42
7,1,B-all,467271,583247,1970,41
7,1,B-all,477271,583247,2012,42
7,1,B-all,487271,583247,2055,42
7,1,B-all,497271,583247,2098,42
7,1,B-all,507271,583247,2139,41
7,1,B-all,517271,583247,2184,44
7,1,B-all,527271,583247,2231,46
7,1,B-all,537271,583247,2277,45
7,1,B-all,547271,583247,2322,45
7,1,B-all,557271,583247,2368,45
7,1,B-all,567271,583247,2414,46
7,1,B-all,577271,583247,2457,43
8,1,B-all,4024,583247,18,18
8,1,B-all,14024,583247,63,45
8,1,B-all,24024,583247,110,46
8,1,B-all,34024,583247,154,44
8,1,B-all,44024,583247,198,43
8,1,B-all,54024,583247,243,45
8,1,B-all,64024,583247,288,44
8,1,B-all,74024,583247,329,41
8,1,B-all,84024,583247,370,40
8,1,B-all,94024,583247,412,42
8,1,B-all,104024,583247,454,41
8,1,B-all,114024,583247,499,45
8,1,B-all,124024,583247,545,45
8,1,B-all,134024,583247,590,45
8,1,B-all,144024,583247,637,46
8,1,B-all,154024,583247,681,44
8,1,B-all,164024,583247,728,46
8,1,B-all,174024,583247,774,46
8,1,B-all,184024,583247,819,45
8,1,B-all,194024,583247,864,44
8,1,B-all,204024,583247,907,43
8,1,B-all,214024,583247,951,43
8,1,B-all,224024,583247,995,44
8,1,B-all,234024,583247,1037,41
8,1,B-all,244024,583247,1078,41
8,1,B-all,254024,583247,1123,45
8,1,B-all,264024,583247,1166,43
8,1,B-all,274024,583247,1209,42
8,1,B-all,284024,583247,1252,42
8,1,B-all,294024,583247,1297,45
8,1,B-all,304024,583247,1342,44
8,1,B-all,314024,583247,1384,42
8,1,B-all,324024,583247,1429,44
8,1,B-all,334024,583247,1473,44
8,1,B-all,344024,583247,1519,45
8,1,B-all,354024,583247,1562,43
8,1,B-all,364024,583247,1607,44
8,1,B-all,374024,583247,1651,44
8,1,B-all,384024,583247,1695,44
8,1,B-all,394024,583247,1737,41
8,1,B-all,404024,583247,1780,43
8,1,B-all,414024,583247,1824,43
8,1,B-all,424024,583247,1867,43
8,1,B-all,434024,583247,1911,43
8,1,B-all,444024,583247,1954,42
8,1,B-all,454024,583247,1998,43
8,1,B-all,464024,583247,2043,44
8,1,B-all,474024,583247,2086,43
8,1,B-all,484024,583247,2129,42
8,1,B-all,494024,583247,2173,44
8,1,B-all,504024,583247,2216,43
8,1,B-all,514024,583247,2261,44
8,1,B-all,524024,583247,2305,43
8,1,B-all,534024,583247,2348,43
8,1,B-all,544024,583247,2391,43
8,1,B-all,554024,583247,2434,43
8,1,B-all,564024,583247,2478,43
8,1,B-all,574024,583247,2521,42
9,1,B-all,777,583247,3,3
9,1,B-all,10777,583247,47,44
9,1,B-all,20777,583247,90,42
9,1,B-all,30777,583247,133,42
9,1,B-all,40777,583247,174,41
9,1,B-all,50777,583247,217,43
9,1,B-all,60777,583247,261,43
9,1,B-all,70777,583247,304,42
9,1,B-all,80777,583247,346,42
9,1,B-all,90777,583247,390,43
9,1,B-all,100777,583247,433,42
9,1,B-all,110777,583247,475,42
9,1,B-all,120777,583247,516,41
9,1,B-all,130777,583247,559,42
9,1,B-all,140777,583247,602,43
9,1,B-all,150777,583247,645,43
9,1,B-all,160777,583247,688,43
9,1,B-all,170777,583247,732,44
9,1,B-all,180777,583247,776,43
9,1,B-all,190777,583247,819,42
9,1,B-all,200777,583247,862,43
9,1,B-all,210777,583247,906,43
9,1,B-all,220777,583247,950,43
9,1,B-all,230777,583247,993,43
9,1,B-all,240777,583247,1038,45
9,1,B-all,250777,583247,1082,43
9,1,B-all,260777,583247,1126,44
9,1,B-all,270777,583247,1170,44
9,1,B-all,280777,583247,1214,43
9,1,B-all,290777,583247,1259,45
9,1,B-all,300777,583247,1304,44
9,1,B-all,310777,583247,1351,47
9,1,B-all,320777,583247,1394,43
9,1,B-all,330777,583247,1438,44
9,1,B-all,340777,583247,1481,43
9,1,B-all,350777,583247,1526,44
9,1,B-all,360777,583247,1569,42
9,1,B-all,370777,583247,1611,42
9,1,B-all,380777,583247,1655,43
9,1,B-all,390777,583247,1698,42
9,1,B-all,400777,583247,1741,43
9,1,B-all,410777,583247,1783,41
9,1,B-all,420777,583247,1826,42
9,1,B-all,430777,583247,1869,43
9,1,B-all,440777,583247,1913,44
9,1,B-all,450777,583247,1957,44
9,1,B-all,460777,583247,2000,43
9,1,B-all,470777,583247,2043,42
9,1,B-all,480777,583247,2087,43
9,1,B-all,490777,583247,2130,43
9,1,B-all,500777,583247,2174,43
9,1,B-all,510777,583247,2219,44
9,1,B-all,520777,583247,2265,45
9,1,B-all,530777,583247,2309,44
9,1,B-all,540777,583247,2351,41
9,1,B-all,550777,583247,2395,44
9,1,B-all,560777,583247,2441,45
9,1,B-all,570777,583247,2488,46
9,1,B-all,580777,583247,2532,44
0,2,B-aggzeros,10000,583247,87,87
0,2,B-aggzeros,20000,583247,144,56
0,2,B-aggzeros,30000,583247,201,57
0,2,B-aggzeros,40000,583247,258,56
0,2,B-aggzeros,50000,583247,308,50
0,2,B-aggzeros,60000,583247,357,49
0,2,B-aggzeros,70000,583247,407,49
0,2,B-aggzeros,80000,583247,454,47
0,2,B-aggzeros,90000,583247,502,48
0,2,B-aggzeros,100000,583247,550,47
0,2,B-aggzeros,110000,583247,599,48
0,2,B-aggzeros,120000,583247,647,48
0,2,B-aggzeros,130000,583247,691,43
0,2,B-aggzeros,140000,583247,735,44
0,2,B-aggzeros,150000,583247,779,43
0,2,B-aggzeros,160000,583247,824,44
0,2,B-aggzeros,170000,583247,869,45
0,2,B-aggzeros,180000,583247,914,44
0,2,B-aggzeros,190000,583247,958,43
0,2,B-aggzeros,200000,583247,1001,43
0,2,B-aggzeros,210000,583247,1049,47
0,2,B-aggzeros,220000,583247,1100,50
0,2,B-aggzeros,230000,583247,1145,45
0,2,B-aggzeros,240000,583247,1190,44
0,2,B-aggzeros,250000,583247,1234,43
0,2,B-aggzeros,260000,583247,1278,43
0,2,B-aggzeros,270000,583247,1324,46
0,2,B-aggzeros,280000,583247,1368,44
0,2,B-aggzeros,290000,583247,1412,43
0,2,B-aggzeros,300000,583247,1455,43
0,2,B-aggzeros,310000,583247,1499,44
0,2,B-aggzeros,320000,583247,1543,44
0,2,B-aggzeros,330000,583247,1588,44
0,2,B-aggzeros,340000,583247,1632,43
0,2,B-aggzeros,350000,583247,1675,43
0,2,B-aggzeros,360000,583247,1719,43
0,2,B-aggzeros,370000,583247,1763,43
0,2,B-aggzeros,380000,583247,1808,45
0,2,B-aggzeros,390000,583247,1851,43
0,2,B-aggzeros,400000,583247,1898,46
0,2,B-aggzeros,410000,583247,1943,45
0,2,B-aggzeros,420000,583247,1990,46
0,2,B-aggzeros,430000,583247,2036,46
0,2,B-aggzeros,440000,583247,2081,44
0,2,B-aggzeros,450000,583247,2126,45
0,2,B-aggzeros,460000,583247,2172,45
0,2,B-aggzeros,470000,583247,2215,43
0,2,B-aggzeros,480000,583247,2260,44
0,2,B-aggzeros,490000,583247,2304,44
0,2,B-aggzeros,500000,583247,2349,44
0,2,B-aggzeros,510000,583247,2392,43
0,2,B-aggzeros,520000,583247,2437,44
0,2,B-aggzeros,530000,583247,2482,45
0,2,B-aggzeros,540000,583247,2526,44
0,2,B-aggzeros,550000,583247,2571,44
0,2,B-aggzeros,560000,583247,2615,44
0,2,B-aggzeros,570000,583247,2662,46
0,2,B-aggzeros,580000,583247,2708,46
1,2,B-aggzeros,6753,583247,30,30
1,2,B-aggzeros,16753,583247,77,46
1,2,B-aggzeros,26753,583247,123,46
1,2,B-aggzeros,36753,583247,169,46
1,2,B-aggzeros,46753,583247,216,46
1,2,B-aggzeros,56753,583247,263,46
1,2,B-aggzeros,66753,583247,309,46
1,2,B-aggzeros,76753,583247,357,47
1,2,B-aggzeros,86753,583247,401,44
1,2,B-aggzeros,96753,583247,445,44
1,2,B-aggzeros,106753,583247,490,44
1,2,B-aggzeros,116753,583247,534,44
1,2,B-aggzeros,126753,583247,582,48
1,2,B-aggzeros,136753,583247,631,48
1,2,B-aggzeros,146753,583247,679,48
1,2,B-aggzeros,156753,583247,725,45
1,2,B-aggzeros,166753,583247,773,48
1,2,B-aggzeros,176753,583247,818,44
1,2,B-aggzeros,186753,583247,863,45
1,2,B-aggzeros,196753,583247,907,43
1,2,B-aggzeros,206753,583247,951,44
1,2,B-aggzeros,216753,583247,995,44
1,2,B-aggzeros,226753,583247,1042,46
1,2,B-aggzeros,236753,583247,1087,45
1,2,B-aggzeros,246753,583247,1131,44
1,2,B-aggzeros,256753,583247,1176,44
1,2,B-aggzeros,266753,583247,1225,49
1,2,B-aggzeros,276753,583247,1272,46
1,2,B-aggzeros,286753,583247,1319,46
1,2,B-aggzeros,296753,583247,1365,46
1,2,B-aggzeros,306753,583247,1414,48
1,2,B-aggzeros,316753,583247,1461,47
1,2,B-aggzeros,326753,583247,1508,47
1,2,B-aggzeros,336753,583247,1556,47
1,2,B-aggzeros,346753,583247,1603,46
1,2,B-aggzeros,356753,583247,1650,46
1,2,B-aggzeros,366753,583247,1696,45
1,2,B-aggzeros,376753,583247,1743,46
1,2,B-aggzeros,386753,583247,1790,47
1,2,B-aggzeros,396753,583247,1837,47
1,2,B-aggzeros,406753,583247,1884,46
1,2,B-aggzeros,416753,583247,1931,47
1,2,B-aggzeros,426753,583247,1977,46
1,2,B-aggzeros,436753,583247,2024,46
1,2,B-aggzeros,446753,583247,2072,48
1,2,B-aggzeros,456753,583247,2120,47
1,2,B-aggzeros,466753,583247,2174,54
1,2,B-aggzeros,476753,583247,2221,47
1,2,B-aggzeros,486753,583247,2268,47
1,2,B-aggzeros,496753,583247,2316,47
1,2,B-aggzeros,506753,583247,2363,46
1,2,B-aggzeros,516753,583247,2410,47
1,2,B-aggzeros,526753,583247,2458,48
1,2,B-aggzeros,536753,583247,2505,46
1,2,B-aggzeros,546753,583247,2552,47
1,2,B-aggzeros,556753,583247,2599,46
1,2,B-aggzeros,566753,583247,2647,47
1,2,B-aggzeros,576753,583247,2693,45
2,2,B-aggzeros,3506,583247,17,17
2,2,B-aggzeros,13506,583247,63,46
2,2,B-aggzeros,23506,583247,110,46
2,2,B-aggzeros,33506,583247,156,46
2,2,B-aggzeros,43506,583247,203,46
2,2,B-aggzeros,53506,583247,250,47
2,2,B-aggzeros,63506,583247,298,47
2,2,B-aggzeros,73506,583247,344,46
2,2,B-aggzeros,83506,583247,392,47
2,2,B-aggzeros,93506,583247,438,45
2,2,B-aggzeros,103506,583247,482,44
2,2,B-aggzeros,113506,583247,526,44
2,2,B-aggzeros,123506,583247,570,44
2,2,B-aggzeros,133506,583247,614,44
2,2,B-aggzeros,143506,583247,659,44
2,2,B-aggzeros,153506,583247,702,43
2,2,B-aggzeros,163506,583247,747,45
2,2,B-aggzeros,173506,583247,796,48
2,2,B-aggzeros,183506,583247,846,49
2,2,B-aggzeros,193506,583247,894,48
2,2,B-aggzeros,203506,583247,943,48
2,2,B-aggzeros,213506,583247,993,49
2,2,B-aggzeros,223506,583247,1042,49
2,2,B-aggzeros,233506,583247,1092,49
2,2,B-aggzeros,243506,583247,1143,50
2,2,B-aggzeros,253506,583247,1192,49
2,2,B-aggzeros,263506,583247,1241,49
2,2,B-aggzeros,273506,583247,1291,50
2,2,B-aggzeros,283506,583247,1341,49
2,2,B-aggzeros,293506,583247,1391,50
2,2,B-aggzeros,303506,583247,1441,50
2,2,B-aggzeros,313506,583247,1492,50
2,2,B-aggzeros,323506,583247,1542,50
2,2,B-aggzeros,333506,583247,1592,49
2,2,B-aggzeros,343506,583247,1641,49
2,2,B-aggzeros,353506,583247,1691,49
2,2,B-aggzeros,363506,583247,1740,48
2,2,B-aggzeros,373506,583247,1789,48
2,2,B-aggzeros,383506,583247,1834,44
2,2,B-aggzeros,393506,583247,1878,44
2,2,B-aggzeros,403506,583247,1923,44
2,2,B-aggzeros,413506,583247,1967,44
2,2,B-aggzeros,423506,583247,2012,44
2,2,B-aggzeros,433506,583247,2056,44
2,2,B-aggzeros,443506,583247,2100,44
2,2,B-aggzeros,453506,583247,2175,74
2,2,B-aggzeros,463506,583247,2230,55
2,2,B-aggzeros,473506,583247,2279,48
2,2,B-aggzeros,483506,583247,2331,51
2,2,B-aggzeros,493506,583247,2382,51
2,2,B-aggzeros,503506,583247,2427,44
2,2,B-aggzeros,513506,583247,2473,46
2,2,B-aggzeros,523506,583247,2519,45
2,2,B-aggzeros,533506,583247,2564,45
2,2,B-aggzeros,543506,583247,2608,43
2,2,B-aggzeros,553506,583247,2652,44
2,2,B-aggzeros,563506,583247,2697,44
2,2,B-aggzeros,573506,583247,2741,44
3,2,B-aggzeros,259,583247,1,1
3,2,B-aggzeros,10259,583247,46,45
3,2,B-aggzeros,20259,583247,89,43
3,2,B-aggzeros,30259,583247,134,44
3,2,B-aggzeros,40259,583247,178,43
3,2,B-aggzeros,50259,583247,222,44
3,2,B-aggzeros,60259,583247,266,44
3,2,B-aggzeros,70259,583247,311,44
3,2,B-aggzeros,80259,583247,355,44
3,2,B-aggzeros,90259,583247,400,44
3,2,B-aggzeros,100259,583247,444,44
3,2,B-aggzeros,110259,583247,489,44
3,2,B-aggzeros,120259,583247,533,43
3,2,B-aggzeros,130259,583247,578,45
3,2,B-aggzeros,140259,583247,623,44
3,2,B-aggzeros,150259,583247,668,44
3,2,B-aggzeros,160259,583247,713,45
3,2,B-aggzeros,170259,583247,761,47
3,2,B-aggzeros,180259,583247,807,46
3,2,B-aggzeros,190259,583247,852,44
3,2,B-aggzeros,200259,583247,895,43
3,2,B-aggzeros,210259,583247,940,44
3,2,B-aggzeros,220259,583247,985,44
3,2,B-aggzeros,230259,583247,1030,45
3,2,B-aggzeros,240259,583247,1076,45
3,2,B-aggzeros,250259,583247,1120,44
3,2,B-aggzeros,260259,583247,1165,44
3,2,B-aggzeros,270259,583247,1210,44
3,2,B-aggzeros,280259,583247,1254,44
3,2,B-aggzeros,290259,583247,1299,44
3,2,B-aggzeros,300259,583247,1343,44
3,2,B-aggzeros,310259,583247,1389,46
3,2,B-aggzeros,320259,583247,1435,46
3,2,B-aggzeros,330259,583247,1480,45
3,2,B-aggzeros,340259,583247,1525,44
3,2,B-aggzeros,350259,583247,1585,60
3,2,B-aggzeros,360259,583247,1631,46
3,2,B-aggzeros,370259,583247,1675,43
3,2,B-aggzeros,380259,583247,1719,44
3,2,B-aggzeros,390259,583247,1769,50
3,2,B-aggzeros,400259,583247,1819,49
3,2,B-aggzeros,410259,583247,1868,48
3,2,B-aggzeros,420259,583247,1916,48
3,2,B-aggzeros,430259,583247,1964,48
3,2,B-aggzeros,440259,583247,2012,47
3,2,B-aggzeros,450259,583247,2061,49
3,2,B-aggzeros,460259,583247,2110,48
3,2,B-aggzeros,470259,583247,2158,47
3,2,B-aggzeros,480259,583247,2206,48
3,2,B-aggzeros,490259,583247,2256,49
3,2,B-aggzeros,500259,583247,2302,46
3,2,B-aggzeros,510259,583247,2349,46
3,2,B-aggzeros,520259,583247,2397,48
3,2,B-aggzeros,530259,583247,2445,47
3,2,B-aggzeros,540259,583247,2492,46
3,2,B-aggzeros,550259,583247,2538,46
3,2,B-aggzeros,560259,583247,2585,46
3,2,B-aggzeros,570259,583247,2631,46
3,2,B-aggzeros,580259,583247,2677,45
4,2,B-aggzeros,7012,583247,32,32
4,2,B-aggzeros,17012,583247,79,46
4,2,B-aggzeros,27012,583247,125,46
4,2,B-aggzeros,37012,583247,171,45
4,2,B-aggzeros,47012,583247,217,45
4,2,B-aggzeros,57012,583247,264,47
4,2,B-aggzeros,67012,583247,311,46
4,2,B-aggzeros,77012,583247,357,46
4,2,B-aggzeros,87012,583247,403,45
4,2,B-aggzeros,97012,583247,449,45
4,2,B-aggzeros,107012,583247,495,45
4,2,B-aggzeros,117012,583247,540,45
4,2,B-aggzeros,127012,583247,586,45
4,2,B-aggzeros,137012,583247,632,45
4,2,B-aggzeros,147012,583247,678,46
4,2,B-aggzeros,157012,583247,723,45
4,2,B-aggzeros,167012,583247,771,47
4,2,B-aggzeros,177012,583247,817,46
4,2,B-aggzeros,187012,583247,864,46
4,2,B-aggzeros,197012,583247,909,45
4,2,B-aggzeros,207012,583247,953,44
4,2,B-aggzeros,217012,583247,997,43
4,2,B-aggzeros,227012,583247,1041,44
4,2,B-aggzeros,237012,583247,1085,43
4,2,B-aggzeros,247012,583247,1128,43
4,2,B-aggzeros,257012,583247,1172,43
4,2,B-aggzeros,267012,583247,1215,43
4,2,B-aggzeros,277012,583247,1259,43
4,2,B-aggzeros,287012,583247,1302,43
4,2,B-aggzeros,297012,583247,1345,43
4,2,B-aggzeros,307012,583247,1390,44
4,2,B-aggzeros,317012,583247,1434,43
4,2,B-aggzeros,327012,583247,1477,43
4,2,B-aggzeros,337012,583247,1521,43
4,2,B-aggzeros,347012,583247,1566,44
4,2,B-aggzeros,357012,583247,1609,43
4,2,B-aggzeros,367012,583247,1651,42
4,2,B-aggzeros,377012,583247,1702,50
4,2,B-aggzeros,387012,583247,1747,45
4,2,B-aggzeros,397012,583247,1792,44
4,2,B-aggzeros,407012,583247,1836,44
4,2,B-aggzeros,417012,583247,1881,45
4,2,B-aggzeros,427012,583247,1927,46
4,2,B-aggzeros,437012,583247,1973,46
4,2,B-aggzeros,447012,583247,2023,49
4,2,B-aggzeros,457012,583247,2085,62
4,2,B-aggzeros,467012,583247,2134,49
4,2,B-aggzeros,477012,583247,2183,48
4,2,B-aggzeros,487012,583247,2233,49
4,2,B-aggzeros,497012,583247,2283,50
4,2,B-aggzeros,507012,583247,2332,48
4,2,B-aggzeros,517012,583247,2394,62
4,2,B-aggzeros,527012,583247,2467,72
4,2,B-aggzeros,537012,583247,2516,49
4,2,B-aggzeros,547012,583247,2568,51
4,2,B-aggzeros,557012,583247,2617,49
4,2,B-aggzeros,567012,583247,2668,50
4,2,B-aggzeros,577012,583247,2716,47
5,2,B-aggzeros,3765,583247,19,19
5,2,B-aggzeros,13765,583247,68,48
5,2,B-aggzeros,23765,583247,117,49
5,2,B-aggzeros,33765,583247,166,48
5,2,B-aggzeros,43765,583247,225,59
5,2,B-aggzeros,53765,583247,273,47
5,2,B-aggzeros,63765,583247,316,43
5,2,B-aggzeros,73765,583247,359,42
5,2,B-aggzeros,83765,583247,405,45
5,2,B-aggzeros,93765,583247,447,42
5,2,B-aggzeros,103765,583247,491,43
5,2,B-aggzeros,113765,583247,534,43
5,2,B-aggzeros,123765,583247,588,53
5,2,B-aggzeros,133765,583247,659,71
5,2,B-aggzeros,143765,583247,709,49
5,2,B-aggzeros,153765,583247,758,48
5,2,B-aggzeros,163765,583247,813,54
5,2,B-aggzeros,173765,583247,860,47
5,2,B-aggzeros,183765,583247,903,43
5,2,B-aggzeros,193765,583247,946,42
5,2,B-aggzeros,203765,583247,990,43
5,2,B-aggzeros,213765,583247,1034,44
5,2,B-aggzeros,223765,583247,1077,43
5,2,B-aggzeros,233765,583247,1122,44
5,2,B-aggzeros,243765,583247,1166,44
5,2,B-aggzeros,253765,583247,1210,44
5,2,B-aggzeros,263765,583247,1259,49
5,2,B-aggzeros,273765,583247,1307,47
5,2,B-aggzeros,283765,583247,1354,46
5,2,B-aggzeros,293765,583247,1401,47
5,2,B-aggzeros,303765,583247,1448,47
5,2,B-aggzeros,313765,583247,1495,47
5,2,B-aggzeros,323765,583247,1542,47
5,2,B-aggzeros,333765,583247,1589,46
5,2,B-aggzeros,343765,583247,1637,47
5,2,B-aggzeros,353765,583247,1683,46
5,2,B-aggzeros,363765,583247,1729,45
5,2,B-aggzeros,373765,583247,1776,46
5,2,B-aggzeros,383765,583247,1827,51
5,2,B-aggzeros,393765,583247,1875,47
5,2,B-aggzeros,403765,583247,1922,46
5,2,B-aggzeros,413765,583247,1968,46
5,2,B-aggzeros,423765,583247,2014,46
5,2,B-aggzeros,433765,583247,2061,46
5,2,B-aggzeros,443765,583247,2108,46
5,2,B-aggzeros,453765,583247,2155,47
5,2,B-aggzeros,463765,583247,2203,48
5,2,B-aggzeros,473765,583247,2249,46
5,2,B-aggzeros,483765,583247,2296,46
5,2,B-aggzeros,493765,583247,2343,46
5,2,B-aggzeros,503765,583247,2390,46
5,2,B-aggzeros,513765,583247,2437,47
5,2,B-aggzeros,523765,583247,2484,47
5,2,B-aggzeros,533765,583247,2531,46
5,2,B-aggzeros,543765,583247,2580,48
5,2,B-aggzeros,553765,583247,2627,47
5,2,B-aggzeros,563765,583247,2675,47
5,2,B-aggzeros,573765,583247,2721,46
6,2,B-aggzeros,518,583247,2,2
6,2,B-aggzeros,10518,583247,48,46
6,2,B-aggzeros,20518,583247,94,45
6,2,B-aggzeros,30518,583247,141,46
6,2,B-aggzeros,40518,583247,186,45
6,2,B-aggzeros,50518,583247,234,47
6,2,B-aggzeros,60518,583247,281,47
6,2,B-aggzeros,70518,583247,328,46
6,2,B-aggzeros,80518,583247,375,47
6,2,B-aggzeros,90518,583247,422,46
6,2,B-aggzeros,100518,583247,467,45
6,2,B-aggzeros,110518,583247,513,46
6,2,B-aggzeros,120518,583247,558,45
6,2,B-aggzeros,130518,583247,605,46
6,2,B-aggzeros,140518,583247,651,46
6,2,B-aggzeros,150518,583247,697,45
6,2,B-aggzeros,160518,583247,743,46
6,2,B-aggzeros,170518,583247,790,46
6,2,B-aggzeros,180518,583247,835,45
6,2,B-aggzeros,190518,583247,881,45
6,2,B-aggzeros,200518,583247,926,45
6,2,B-aggzeros,210518,583247,973,46
6,2,B-aggzeros,220518,583247,1018,45
6,2,B-aggzeros,230518,583247,1066,47
6,2,B-aggzeros,240518,583247,1115,48
6,2,B-aggzeros,250518,583247,1161,45
6,2,B-aggzeros,260518,583247,1207,46
6,2,B-aggzeros,270518,583247,1253,46
6,2,B-aggzeros,280518,583247,1299,45
6,2,B-aggzeros,290518,583247,1346,46
6,2,B-aggzeros,300518,583247,1392,46
6,2,B-aggzeros,310518,583247,1439,47
6,2,B-aggzeros,320518,583247,1486,46
6,2,B-aggzeros,330518,583247,1532,45
6,2,B-aggzeros,340518,583247,1579,47
6,2,B-aggzeros,350518,583247,1626,46
6,2,B-aggzeros,360518,583247,1672,45
6,2,B-aggzeros,370518,583247,1718,45
6,2,B-aggzeros,380518,583247,1764,46
6,2,B-aggzeros,390518,583247,1810,45
6,2,B-aggzeros,400518,583247,1857,47
6,2,B-aggzeros,410518,583247,1904,46
6,2,B-aggzeros,420518,583247,1950,45
6,2,B-aggzeros,430518,583247,1996,46
6,2,B-aggzeros,440518,583247,2042,46
6,2,B-aggzeros,450518,583247,2089,46
