iteration,alg_id,alg_name,jobs_done,jobs_total,elapsed,delta
2,2,B-aggzeros,383506,583247,312,7
2,2,B-aggzeros,393506,583247,319,7
2,2,B-aggzeros,403506,583247,326,7
2,2,B-aggzeros,413506,583247,333,7
2,2,B-aggzeros,423506,583247,340,7
2,2,B-aggzeros,433506,583247,348,7
2,2,B-aggzeros,443506,583247,355,7
2,2,B-aggzeros,453506,583247,362,7
2,2,B-aggzeros,463506,583247,369,7
2,2,B-aggzeros,473506,583247,376,7
2,2,B-aggzeros,483506,583247,383,7
2,2,B-aggzeros,493506,583247,390,7
2,2,B-aggzeros,503506,583247,397,7
2,2,B-aggzeros,513506,583247,404,7
2,2,B-aggzeros,523506,583247,411,7
2,2,B-aggzeros,533506,583247,418,7
2,2,B-aggzeros,543506,583247,426,7
2,2,B-aggzeros,553506,583247,433,7
2,2,B-aggzeros,563506,583247,440,7
2,2,B-aggzeros,573506,583247,448,7
3,2,B-aggzeros,259,583247,0,0
3,2,B-aggzeros,10259,583247,7,7
3,2,B-aggzeros,20259,583247,15,7
3,2,B-aggzeros,30259,583247,22,7
3,2,B-aggzeros,40259,583247,29,7
3,2,B-aggzeros,50259,583247,36,7
3,2,B-aggzeros,60259,583247,43,7
3,2,B-aggzeros,70259,583247,51,7
3,2,B-aggzeros,80259,583247,58,7
3,2,B-aggzeros,90259,583247,66,7
3,2,B-aggzeros,100259,583247,73,7
3,2,B-aggzeros,110259,583247,80,7
3,2,B-aggzeros,120259,583247,87,7
3,2,B-aggzeros,130259,583247,94,6
3,2,B-aggzeros,140259,583247,101,7
3,2,B-aggzeros,150259,583247,108,6
3,2,B-aggzeros,160259,583247,115,7
3,2,B-aggzeros,170259,583247,122,7
3,2,B-aggzeros,180259,583247,129,6
3,2,B-aggzeros,190259,583247,136,6
3,2,B-aggzeros,200259,583247,143,6
3,2,B-aggzeros,210259,583247,150,6
3,2,B-aggzeros,220259,583247,157,7
3,2,B-aggzeros,230259,583247,165,7
3,2,B-aggzeros,240259,583247,172,7
3,2,B-aggzeros,250259,583247,180,7
3,2,B-aggzeros,260259,583247,187,7
3,2,B-aggzeros,270259,583247,195,7
3,2,B-aggzeros,280259,583247,202,7
3,2,B-aggzeros,290259,583247,210,7
3,2,B-aggzeros,300259,583247,217,7
3,2,B-aggzeros,310259,583247,224,7
3,2,B-aggzeros,320259,583247,231,7
3,2,B-aggzeros,330259,583247,239,7
3,2,B-aggzeros,340259,583247,246,7
3,2,B-aggzeros,350259,583247,270,23
3,2,B-aggzeros,360259,583247,277,7
3,2,B-aggzeros,370259,583247,284,7
3,2,B-aggzeros,380259,583247,291,7
3,2,B-aggzeros,390259,583247,298,6
3,2,B-aggzeros,400259,583247,306,7
3,2,B-aggzeros,410259,583247,313,7
3,2,B-aggzeros,420259,583247,320,7
3,2,B-aggzeros,430259,583247,327,7
3,2,B-aggzeros,440259,583247,335,7
3,2,B-aggzeros,450259,583247,342,7
3,2,B-aggzeros,460259,583247,349,7
3,2,B-aggzeros,470259,583247,356,6
3,2,B-aggzeros,480259,583247,363,6
3,2,B-aggzeros,490259,583247,370,7
3,2,B-aggzeros,500259,583247,377,6
3,2,B-aggzeros,510259,583247,385,7
3,2,B-aggzeros,520259,583247,392,7
3,2,B-aggzeros,530259,583247,399,7
3,2,B-aggzeros,540259,583247,406,7
3,2,B-aggzeros,550259,583247,414,7
3,2,B-aggzeros,560259,583247,421,7
3,2,B-aggzeros,570259,583247,428,7
3,2,B-aggzeros,580259,583247,436,7
4,2,B-aggzeros,7012,583247,5,5
4,2,B-aggzeros,17012,583247,12,7
4,2,B-aggzeros,27012,583247,19,7
4,2,B-aggzeros,37012,583247,26,7
4,2,B-aggzeros,47012,583247,34,7
4,2,B-aggzeros,57012,583247,41,7
4,2,B-aggzeros,67012,583247,48,7
4,2,B-aggzeros,77012,583247,56,7
4,2,B-aggzeros,87012,583247,63,7
4,2,B-aggzeros,97012,583247,74,11
4,2,B-aggzeros,107012,583247,88,14
4,2,B-aggzeros,117012,583247,102,13
4,2,B-aggzeros,127012,583247,116,13
4,2,B-aggzeros,137012,583247,133,16
4,2,B-aggzeros,147012,583247,141,8
4,2,B-aggzeros,157012,583247,150,8
4,2,B-aggzeros,167012,583247,158,8
4,2,B-aggzeros,177012,583247,166,8
4,2,B-aggzeros,187012,583247,175,8
4,2,B-aggzeros,197012,583247,183,8
4,2,B-aggzeros,207012,583247,191,8
4,2,B-aggzeros,217012,583247,200,8
4,2,B-aggzeros,227012,583247,208,8
4,2,B-aggzeros,237012,583247,216,8
4,2,B-aggzeros,247012,583247,225,8
4,2,B-aggzeros,257012,583247,233,8
4,2,B-aggzeros,267012,583247,242,8
4,2,B-aggzeros,277012,583247,250,8
4,2,B-aggzeros,287012,583247,259,8
4,2,B-aggzeros,297012,583247,267,8
4,2,B-aggzeros,307012,583247,276,8
4,2,B-aggzeros,317012,583247,284,8
4,2,B-aggzeros,327012,583247,293,8
4,2,B-aggzeros,337012,583247,301,8
4,2,B-aggzeros,347012,583247,310,8
4,2,B-aggzeros,357012,583247,318,8
4,2,B-aggzeros,367012,583247,325,7
4,2,B-aggzeros,377012,583247,332,7
4,2,B-aggzeros,387012,583247,339,7
4,2,B-aggzeros,397012,583247,346,6
4,2,B-aggzeros,407012,583247,353,7
4,2,B-aggzeros,417012,583247,360,7
4,2,B-aggzeros,427012,583247,367,7
4,2,B-aggzeros,437012,583247,374,6
4,2,B-aggzeros,447012,583247,381,7
4,2,B-aggzeros,457012,583247,388,7
4,2,B-aggzeros,467012,583247,395,6
4,2,B-aggzeros,477012,583247,402,7
4,2,B-aggzeros,487012,583247,410,7
4,2,B-aggzeros,497012,583247,417,7
4,2,B-aggzeros,507012,583247,424,7
4,2,B-aggzeros,517012,583247,431,7
4,2,B-aggzeros,527012,583247,438,7
4,2,B-aggzeros,537012,583247,446,7
4,2,B-aggzeros,547012,583247,453,7
4,2,B-aggzeros,557012,583247,460,7
4,2,B-aggzeros,567012,583247,467,7
4,2,B-aggzeros,577012,583247,475,7
5,2,B-aggzeros,3765,583247,2,2
5,2,B-aggzeros,13765,583247,9,7
5,2,B-aggzeros,23765,583247,16,7
5,2,B-aggzeros,33765,583247,23,6
5,2,B-aggzeros,43765,583247,31,7
5,2,B-aggzeros,53765,583247,38,7
5,2,B-aggzeros,63765,583247,45,7
5,2,B-aggzeros,73765,583247,52,6
5,2,B-aggzeros,83765,583247,59,7
5,2,B-aggzeros,93765,583247,66,7
5,2,B-aggzeros,103765,583247,73,7
5,2,B-aggzeros,113765,583247,80,7
5,2,B-aggzeros,123765,583247,87,7
5,2,B-aggzeros,133765,583247,94,7
5,2,B-aggzeros,143765,583247,101,7
5,2,B-aggzeros,153765,583247,109,7
5,2,B-aggzeros,163765,583247,116,7
5,2,B-aggzeros,173765,583247,123,6
5,2,B-aggzeros,183765,583247,130,7
5,2,B-aggzeros,193765,583247,137,6
5,2,B-aggzeros,203765,583247,144,7
5,2,B-aggzeros,213765,583247,151,7
5,2,B-aggzeros,223765,583247,158,7
5,2,B-aggzeros,233765,583247,165,6
5,2,B-aggzeros,243765,583247,172,7
5,2,B-aggzeros,253765,583247,179,7
5,2,B-aggzeros,263765,583247,186,7
5,2,B-aggzeros,273765,583247,194,7
5,2,B-aggzeros,283765,583247,201,7
5,2,B-aggzeros,293765,583247,208,7
5,2,B-aggzeros,303765,583247,215,6
5,2,B-aggzeros,313765,583247,222,7
5,2,B-aggzeros,323765,583247,229,6
5,2,B-aggzeros,333765,583247,236,7
5,2,B-aggzeros,343765,583247,243,7
5,2,B-aggzeros,353765,583247,251,7
5,2,B-aggzeros,363765,583247,258,7
5,2,B-aggzeros,373765,583247,265,6
5,2,B-aggzeros,383765,583247,272,7
5,2,B-aggzeros,393765,583247,279,7
5,2,B-aggzeros,403765,583247,286,7
5,2,B-aggzeros,413765,583247,293,6
5,2,B-aggzeros,423765,583247,300,7
5,2,B-aggzeros,433765,583247,307,6
5,2,B-aggzeros,443765,583247,314,7
5,2,B-aggzeros,453765,583247,322,7
5,2,B-aggzeros,463765,583247,328,6
5,2,B-aggzeros,473765,583247,335,6
5,2,B-aggzeros,483765,583247,342,7
5,2,B-aggzeros,493765,583247,350,7
5,2,B-aggzeros,503765,583247,357,7
5,2,B-aggzeros,513765,583247,364,7
5,2,B-aggzeros,523765,583247,371,7
5,2,B-aggzeros,533765,583247,379,7
5,2,B-aggzeros,543765,583247,386,7
5,2,B-aggzeros,553765,583247,393,6
5,2,B-aggzeros,563765,583247,400,6
5,2,B-aggzeros,573765,583247,407,7
6,2,B-aggzeros,518,583247,0,0
6,2,B-aggzeros,10518,583247,7,6
6,2,B-aggzeros,20518,583247,14,7
6,2,B-aggzeros,30518,583247,21,6
6,2,B-aggzeros,40518,583247,28,7
6,2,B-aggzeros,50518,583247,35,7
6,2,B-aggzeros,60518,583247,42,6
6,2,B-aggzeros,70518,583247,49,6
6,2,B-aggzeros,80518,583247,56,6
6,2,B-aggzeros,90518,583247,63,7
6,2,B-aggzeros,100518,583247,70,7
6,2,B-aggzeros,110518,583247,77,6
6,2,B-aggzeros,120518,583247,84,7
6,2,B-aggzeros,130518,583247,91,6
6,2,B-aggzeros,140518,583247,98,7
6,2,B-aggzeros,150518,583247,105,7
6,2,B-aggzeros,160518,583247,112,7
6,2,B-aggzeros,170518,583247,119,7
6,2,B-aggzeros,180518,583247,126,6
6,2,B-aggzeros,190518,583247,133,7
6,2,B-aggzeros,200518,583247,140,7
6,2,B-aggzeros,210518,583247,147,6
6,2,B-aggzeros,220518,583247,154,7
6,2,B-aggzeros,230518,583247,161,6
6,2,B-aggzeros,240518,583247,169,7
6,2,B-aggzeros,250518,583247,176,6
6,2,B-aggzeros,260518,583247,183,6
6,2,B-aggzeros,270518,583247,190,7
6,2,B-aggzeros,280518,583247,197,7
6,2,B-aggzeros,290518,583247,204,6
6,2,B-aggzeros,300518,583247,211,7
6,2,B-aggzeros,310518,583247,218,7
6,2,B-aggzeros,320518,583247,225,6
6,2,B-aggzeros,330518,583247,232,7
6,2,B-aggzeros,340518,583247,239,7
6,2,B-aggzeros,350518,583247,246,7
6,2,B-aggzeros,360518,583247,253,7
6,2,B-aggzeros,370518,583247,260,6
6,2,B-aggzeros,380518,583247,267,6
6,2,B-aggzeros,390518,583247,274,7
6,2,B-aggzeros,400518,583247,281,7
6,2,B-aggzeros,410518,583247,289,7
6,2,B-aggzeros,420518,583247,296,7
6,2,B-aggzeros,430518,583247,303,7
6,2,B-aggzeros,440518,583247,310,7
6,2,B-aggzeros,450518,583247,318,7
6,2,B-aggzeros,460518,583247,325,7
6,2,B-aggzeros,470518,583247,332,7
6,2,B-aggzeros,480518,583247,340,7
6,2,B-aggzeros,490518,583247,347,7
6,2,B-aggzeros,500518,583247,353,6
6,2,B-aggzeros,510518,583247,360,6
6,2,B-aggzeros,520518,583247,368,7
6,2,B-aggzeros,530518,583247,375,7
6,2,B-aggzeros,540518,583247,382,7
6,2,B-aggzeros,550518,583247,389,6
6,2,B-aggzeros,560518,583247,396,7
6,2,B-aggzeros,570518,583247,404,7
6,2,B-aggzeros,580518,583247,411,7
7,2,B-aggzeros,7271,583247,4,4
7,2,B-aggzeros,17271,583247,11,7
7,2,B-aggzeros,27271,583247,19,7
7,2,B-aggzeros,37271,583247,26,7
7,2,B-aggzeros,47271,583247,33,7
7,2,B-aggzeros,57271,583247,40,6
7,2,B-aggzeros,67271,583247,47,7
7,2,B-aggzeros,77271,583247,54,6
7,2,B-aggzeros,87271,583247,61,7
7,2,B-aggzeros,97271,583247,68,7
7,2,B-aggzeros,107271,583247,75,6
7,2,B-aggzeros,117271,583247,112,37
7,2,B-aggzeros,127271,583247,119,7
7,2,B-aggzeros,137271,583247,126,6
7,2,B-aggzeros,147271,583247,135,8
7,2,B-aggzeros,157271,583247,142,7
7,2,B-aggzeros,167271,583247,149,6
7,2,B-aggzeros,177271,583247,156,7
7,2,B-aggzeros,187271,583247,163,7
7,2,B-aggzeros,197271,583247,170,7
7,2,B-aggzeros,207271,583247,177,7
7,2,B-aggzeros,217271,583247,185,7
7,2,B-aggzeros,227271,583247,192,7
7,2,B-aggzeros,237271,583247,199,7
7,2,B-aggzeros,247271,583247,207,7
7,2,B-aggzeros,257271,583247,214,7
7,2,B-aggzeros,267271,583247,221,7
7,2,B-aggzeros,277271,583247,228,7
7,2,B-aggzeros,287271,583247,236,7
7,2,B-aggzeros,297271,583247,243,7
7,2,B-aggzeros,307271,583247,250,7
7,2,B-aggzeros,317271,583247,257,7
7,2,B-aggzeros,327271,583247,264,6
7,2,B-aggzeros,337271,583247,272,7
7,2,B-aggzeros,347271,583247,279,7
7,2,B-aggzeros,357271,583247,286,7
7,2,B-aggzeros,367271,583247,293,6
7,2,B-aggzeros,377271,583247,302,8
7,2,B-aggzeros,387271,583247,314,12
7,2,B-aggzeros,397271,583247,327,12
7,2,B-aggzeros,407271,583247,339,12
7,2,B-aggzeros,417271,583247,349,9
7,2,B-aggzeros,427271,583247,357,7
7,2,B-aggzeros,437271,583247,364,7
7,2,B-aggzeros,447271,583247,371,7
7,2,B-aggzeros,457271,583247,378,6
7,2,B-aggzeros,467271,583247,385,6
7,2,B-aggzeros,477271,583247,391,6
7,2,B-aggzeros,487271,583247,398,6
7,2,B-aggzeros,497271,583247,405,6
7,2,B-aggzeros,507271,583247,412,6
7,2,B-aggzeros,517271,583247,419,6
7,2,B-aggzeros,527271,583247,426,6
7,2,B-aggzeros,537271,583247,433,7
7,2,B-aggzeros,547271,583247,440,6
7,2,B-aggzeros,557271,583247,447,6
7,2,B-aggzeros,567271,583247,454,7
7,2,B-aggzeros,577271,583247,461,6
8,2,B-aggzeros,4024,583247,2,2
8,2,B-aggzeros,14024,583247,9,6
8,2,B-aggzeros,24024,583247,16,7
8,2,B-aggzeros,34024,583247,23,7
8,2,B-aggzeros,44024,583247,30,7
8,2,B-aggzeros,54024,583247,37,6
8,2,B-aggzeros,64024,583247,45,7
8,2,B-aggzeros,74024,583247,52,7
8,2,B-aggzeros,84024,583247,58,6
8,2,B-aggzeros,94024,583247,65,6
8,2,B-aggzeros,104024,583247,72,6
8,2,B-aggzeros,114024,583247,79,6
8,2,B-aggzeros,124024,583247,86,7
8,2,B-aggzeros,134024,583247,93,6
8,2,B-aggzeros,144024,583247,100,7
8,2,B-aggzeros,154024,583247,108,7
8,2,B-aggzeros,164024,583247,115,7
8,2,B-aggzeros,174024,583247,122,7
8,2,B-aggzeros,184024,583247,129,7
8,2,B-aggzeros,194024,583247,136,6
8,2,B-aggzeros,204024,583247,143,6
8,2,B-aggzeros,214024,583247,150,6
8,2,B-aggzeros,224024,583247,157,6
8,2,B-aggzeros,234024,583247,164,6
8,2,B-aggzeros,244024,583247,170,6
8,2,B-aggzeros,254024,583247,177,6
8,2,B-aggzeros,264024,583247,184,6
8,2,B-aggzeros,274024,583247,191,6
8,2,B-aggzeros,284024,583247,198,7
8,2,B-aggzeros,294024,583247,205,6
8,2,B-aggzeros,304024,583247,212,6
8,2,B-aggzeros,314024,583247,219,6
8,2,B-aggzeros,324024,583247,225,6
8,2,B-aggzeros,334024,583247,232,7
8,2,B-aggzeros,344024,583247,239,6
8,2,B-aggzeros,354024,583247,246,6
8,2,B-aggzeros,364024,583247,253,6
8,2,B-aggzeros,374024,583247,260,6
8,2,B-aggzeros,384024,583247,267,6
8,2,B-aggzeros,394024,583247,274,6
8,2,B-aggzeros,404024,583247,281,6
8,2,B-aggzeros,414024,583247,287,6
8,2,B-aggzeros,424024,583247,294,6
8,2,B-aggzeros,434024,583247,301,6
8,2,B-aggzeros,444024,583247,308,6
8,2,B-aggzeros,454024,583247,315,6
8,2,B-aggzeros,464024,583247,321,6
8,2,B-aggzeros,474024,583247,328,6
8,2,B-aggzeros,484024,583247,335,7
8,2,B-aggzeros,494024,583247,342,6
8,2,B-aggzeros,504024,583247,349,6
8,2,B-aggzeros,514024,583247,356,6
8,2,B-aggzeros,524024,583247,363,6
8,2,B-aggzeros,534024,583247,370,6
8,2,B-aggzeros,544024,583247,377,7
8,2,B-aggzeros,554024,583247,384,6
8,2,B-aggzeros,564024,583247,391,6
8,2,B-aggzeros,574024,583247,398,6
9,2,B-aggzeros,777,583247,0,0
9,2,B-aggzeros,10777,583247,7,6
9,2,B-aggzeros,20777,583247,14,7
9,2,B-aggzeros,30777,583247,21,6
9,2,B-aggzeros,40777,583247,28,6
9,2,B-aggzeros,50777,583247,35,7
9,2,B-aggzeros,60777,583247,42,7
9,2,B-aggzeros,70777,583247,49,7
9,2,B-aggzeros,80777,583247,56,7
9,2,B-aggzeros,90777,583247,64,7
9,2,B-aggzeros,100777,583247,71,7
9,2,B-aggzeros,110777,583247,78,7
9,2,B-aggzeros,120777,583247,86,7
9,2,B-aggzeros,130777,583247,93,7
9,2,B-aggzeros,140777,583247,100,7
9,2,B-aggzeros,150777,583247,107,7
9,2,B-aggzeros,160777,583247,115,7
9,2,B-aggzeros,170777,583247,122,7
9,2,B-aggzeros,180777,583247,129,7
9,2,B-aggzeros,190777,583247,136,7
9,2,B-aggzeros,200777,583247,143,7
9,2,B-aggzeros,210777,583247,151,7
9,2,B-aggzeros,220777,583247,158,7
9,2,B-aggzeros,230777,583247,165,7
9,2,B-aggzeros,240777,583247,173,7
9,2,B-aggzeros,250777,583247,180,7
9,2,B-aggzeros,260777,583247,187,7
9,2,B-aggzeros,270777,583247,194,7
9,2,B-aggzeros,280777,583247,202,7
9,2,B-aggzeros,290777,583247,209,7
9,2,B-aggzeros,300777,583247,216,7
9,2,B-aggzeros,310777,583247,224,7
9,2,B-aggzeros,320777,583247,231,7
9,2,B-aggzeros,330777,583247,238,7
9,2,B-aggzeros,340777,583247,245,7
9,2,B-aggzeros,350777,583247,253,7
9,2,B-aggzeros,360777,583247,260,7
9,2,B-aggzeros,370777,583247,267,7
9,2,B-aggzeros,380777,583247,275,7
9,2,B-aggzeros,390777,583247,282,7
9,2,B-aggzeros,400777,583247,289,7
9,2,B-aggzeros,410777,583247,296,7
9,2,B-aggzeros,420777,583247,304,7
9,2,B-aggzeros,430777,583247,311,7
9,2,B-aggzeros,440777,583247,318,7
9,2,B-aggzeros,450777,583247,331,13
9,2,B-aggzeros,460777,583247,339,8
9,2,B-aggzeros,470777,583247,348,8
9,2,B-aggzeros,480777,583247,357,8
9,2,B-aggzeros,490777,583247,365,8
9,2,B-aggzeros,500777,583247,374,8
9,2,B-aggzeros,510777,583247,382,8
9,2,B-aggzeros,520777,583247,391,8
9,2,B-aggzeros,530777,583247,399,8
9,2,B-aggzeros,540777,583247,408,8
9,2,B-aggzeros,550777,583247,417,8
9,2,B-aggzeros,560777,583247,425,8
9,2,B-aggzeros,570777,583247,434,8
9,2,B-aggzeros,580777,583247,442,8
0,5,Q-native,10000,395075,34,34
0,5,Q-native,20000,395075,66,32
0,5,Q-native,30000,395075,97,30
0,5,Q-native,40000,395075,124,27
0,5,Q-native,50000,395075,151,26
0,5,Q-native,60000,395075,178,27
0,5,Q-native,70000,395075,205,27
0,5,Q-native,80000,395075,232,26
0,5,Q-native,90000,395075,259,26
0,5,Q-native,100000,395075,286,26
0,5,Q-native,110000,395075,313,26
0,5,Q-native,120000,395075,341,27
0,5,Q-native,130000,395075,368,27
0,5,Q-native,140000,395075,397,28
0,5,Q-native,150000,395075,423,26
0,5,Q-native,160000,395075,450,26
0,5,Q-native,170000,395075,477,26
0,5,Q-native,180000,395075,503,26
0,5,Q-native,190000,395075,530,26
0,5,Q-native,200000,395075,557,26
0,5,Q-native,210000,395075,584,26
0,5,Q-native,220000,395075,610,26
0,5,Q-native,230000,395075,638,27
0,5,Q-native,240000,395075,666,27
0,5,Q-native,250000,395075,692,26
0,5,Q-native,260000,395075,718,26
0,5,Q-native,270000,395075,745,26
0,5,Q-native,280000,395075,772,27
0,5,Q-native,290000,395075,800,27
0,5,Q-native,300000,395075,828,27
0,5,Q-native,310000,395075,855,27
0,5,Q-native,320000,395075,882,27
0,5,Q-native,330000,395075,910,27
0,5,Q-native,340000,395075,936,26
0,5,Q-native,350000,395075,963,26
0,5,Q-native,360000,395075,990,27
0,5,Q-native,370000,395075,1018,27
0,5,Q-native,380000,395075,1045,27
0,5,Q-native,390000,395075,1073,27
1,5,Q-native,4925,395075,13,13
1,5,Q-native,14925,395075,40,26
1,5,Q-native,24925,395075,67,27
1,5,Q-native,34925,395075,94,26
1,5,Q-native,44925,395075,121,26
1,5,Q-native,54925,395075,147,26
1,5,Q-native,64925,395075,174,26
1,5,Q-native,74925,395075,201,26
1,5,Q-native,84925,395075,228,27
1,5,Q-native,94925,395075,255,27
1,5,Q-native,104925,395075,282,26
1,5,Q-native,114925,395075,309,26
1,5,Q-native,124925,395075,335,26
1,5,Q-native,134925,395075,366,30
1,5,Q-native,144925,395075,393,26
1,5,Q-native,154925,395075,419,26
1,5,Q-native,164925,395075,446,27
1,5,Q-native,174925,395075,473,26
1,5,Q-native,184925,395075,500,26
1,5,Q-native,194925,395075,526,26
1,5,Q-native,204925,395075,552,26
1,5,Q-native,214925,395075,579,26
1,5,Q-native,224925,395075,606,26
1,5,Q-native,234925,395075,633,27
1,5,Q-native,244925,395075,660,27
1,5,Q-native,254925,395075,687,27
1,5,Q-native,264925,395075,714,27
1,5,Q-native,274925,395075,741,27
1,5,Q-native,284925,395075,768,26
1,5,Q-native,294925,395075,794,26
1,5,Q-native,304925,395075,821,26
1,5,Q-native,314925,395075,848,26
1,5,Q-native,324925,395075,874,26
1,5,Q-native,334925,395075,901,26
1,5,Q-native,344925,395075,928,26
1,5,Q-native,354925,395075,955,26
1,5,Q-native,364925,395075,982,27
1,5,Q-native,374925,395075,1010,27
1,5,Q-native,384925,395075,1037,27
1,5,Q-native,394925,395075,1065,27
2,5,Q-native,9850,395075,26,26
2,5,Q-native,19850,395075,52,26
2,5,Q-native,29850,395075,79,26
2,5,Q-native,39850,395075,107,27
2,5,Q-native,49850,395075,133,26
2,5,Q-native,59850,395075,159,26
2,5,Q-native,69850,395075,185,25
2,5,Q-native,79850,395075,211,26
2,5,Q-native,89850,395075,238,26
2,5,Q-native,99850,395075,265,26
2,5,Q-native,109850,395075,291,26
2,5,Q-native,119850,395075,318,26
2,5,Q-native,129850,395075,345,26
2,5,Q-native,139850,395075,371,26
2,5,Q-native,149850,395075,397,25
2,5,Q-native,159850,395075,424,26
2,5,Q-native,169850,395075,450,25
2,5,Q-native,179850,395075,475,25
2,5,Q-native,189850,395075,502,26
2,5,Q-native,199850,395075,528,25
2,5,Q-native,209850,395075,554,26
2,5,Q-native,219850,395075,580,25
2,5,Q-native,229850,395075,606,26
2,5,Q-native,239850,395075,633,26
2,5,Q-native,249850,395075,660,26
2,5,Q-native,259850,395075,695,35
2,5,Q-native,269850,395075,723,27
2,5,Q-native,279850,395075,750,27
2,5,Q-native,289850,395075,778,27
2,5,Q-native,299850,395075,805,27
2,5,Q-native,309850,395075,833,27
2,5,Q-native,319850,395075,860,27
2,5,Q-native,329850,395075,888,27
2,5,Q-native,339850,395075,915,27
2,5,Q-native,349850,395075,942,26
2,5,Q-native,359850,395075,968,26
2,5,Q-native,369850,395075,994,26
2,5,Q-native,379850,395075,1021,26
2,5,Q-native,389850,395075,1048,27
3,5,Q-native,4775,395075,12,12
3,5,Q-native,14775,395075,40,27
3,5,Q-native,24775,395075,68,27
3,5,Q-native,34775,395075,95,27
3,5,Q-native,44775,395075,123,27
3,5,Q-native,54775,395075,150,27
3,5,Q-native,64775,395075,178,27
3,5,Q-native,74775,395075,205,27
3,5,Q-native,84775,395075,232,27
3,5,Q-native,94775,395075,260,27
3,5,Q-native,104775,395075,287,26
3,5,Q-native,114775,395075,313,26
3,5,Q-native,124775,395075,340,26
3,5,Q-native,134775,395075,367,27
3,5,Q-native,144775,395075,394,27
3,5,Q-native,154775,395075,421,27
3,5,Q-native,164775,395075,449,27
3,5,Q-native,174775,395075,476,27
3,5,Q-native,184775,395075,503,26
3,5,Q-native,194775,395075,529,26
3,5,Q-native,204775,395075,555,26
3,5,Q-native,214775,395075,583,27
3,5,Q-native,224775,395075,609,26
3,5,Q-native,234775,395075,637,27
3,5,Q-native,244775,395075,664,27
3,5,Q-native,254775,395075,691,26
3,5,Q-native,264775,395075,718,26
3,5,Q-native,274775,395075,745,27
3,5,Q-native,284775,395075,771,26
3,5,Q-native,294775,395075,799,27
3,5,Q-native,304775,395075,826,26
3,5,Q-native,314775,395075,852,26
3,5,Q-native,324775,395075,879,26
3,5,Q-native,334775,395075,905,26
3,5,Q-native,344775,395075,932,26
3,5,Q-native,354775,395075,958,26
3,5,Q-native,364775,395075,986,27
3,5,Q-native,374775,395075,1016,30
3,5,Q-native,384775,395075,1044,28
3,5,Q-native,394775,395075,1071,26
4,5,Q-native,9700,395075,26,26
4,5,Q-native,19700,395075,53,27
4,5,Q-native,29700,395075,80,27
4,5,Q-native,39700,395075,108,27
4,5,Q-native,49700,395075,135,27
4,5,Q-native,59700,395075,163,27
4,5,Q-native,69700,395075,189,26
4,5,Q-native,79700,395075,215,26
4,5,Q-native,89700,395075,241,26
4,5,Q-native,99700,395075,268,26
4,5,Q-native,109700,395075,292,24
4,5,Q-native,119700,395075,317,24
4,5,Q-native,129700,395075,343,25
4,5,Q-native,139700,395075,367,24
4,5,Q-native,149700,395075,392,24
4,5,Q-native,159700,395075,416,24
4,5,Q-native,169700,395075,440,24
4,5,Q-native,179700,395075,464,23
4,5,Q-native,189700,395075,489,24
4,5,Q-native,199700,395075,513,24
4,5,Q-native,209700,395075,538,25
4,5,Q-native,219700,395075,563,25
4,5,Q-native,229700,395075,588,24
4,5,Q-native,239700,395075,612,24
4,5,Q-native,249700,395075,637,24
4,5,Q-native,259700,395075,661,24
4,5,Q-native,269700,395075,685,24
4,5,Q-native,279700,395075,709,24
4,5,Q-native,289700,395075,734,24
4,5,Q-native,299700,395075,760,25
4,5,Q-native,309700,395075,785,25
4,5,Q-native,319700,395075,811,25
4,5,Q-native,329700,395075,837,25
4,5,Q-native,339700,395075,862,25
4,5,Q-native,349700,395075,888,25
4,5,Q-native,359700,395075,913,25
4,5,Q-native,369700,395075,937,24
4,5,Q-native,379700,395075,963,25
4,5,Q-native,389700,395075,989,25
5,5,Q-native,4625,395075,11,11
5,5,Q-native,14625,395075,38,26
5,5,Q-native,24625,395075,66,27
5,5,Q-native,34625,395075,93,27
5,5,Q-native,44625,395075,120,27
5,5,Q-native,54625,395075,147,27
5,5,Q-native,64625,395075,174,26
5,5,Q-native,74625,395075,201,27
5,5,Q-native,84625,395075,228,27
5,5,Q-native,94625,395075,256,27
5,5,Q-native,104625,395075,283,27
5,5,Q-native,114625,395075,310,27
5,5,Q-native,124625,395075,355,44
5,5,Q-native,134625,395075,383,28
5,5,Q-native,144625,395075,410,27
5,5,Q-native,154625,395075,438,27
5,5,Q-native,164625,395075,465,26
5,5,Q-native,174625,395075,492,27
5,5,Q-native,184625,395075,519,27
5,5,Q-native,194625,395075,547,27
5,5,Q-native,204625,395075,574,27
5,5,Q-native,214625,395075,602,27
5,5,Q-native,224625,395075,629,27
5,5,Q-native,234625,395075,658,28
5,5,Q-native,244625,395075,686,27
5,5,Q-native,254625,395075,713,27
5,5,Q-native,264625,395075,741,27
5,5,Q-native,274625,395075,768,27
5,5,Q-native,284625,395075,795,27
5,5,Q-native,294625,395075,823,27
5,5,Q-native,304625,395075,851,27
5,5,Q-native,314625,395075,878,27
5,5,Q-native,324625,395075,905,27
5,5,Q-native,334625,395075,933,27
5,5,Q-native,344625,395075,959,26
5,5,Q-native,354625,395075,986,26
5,5,Q-native,364625,395075,1013,27
5,5,Q-native,374625,395075,1040,27
5,5,Q-native,384625,395075,1067,26
5,5,Q-native,394625,395075,1094,27
